raw_row_index,en,vi,audit_flags,en_char_count,vi_char_count,length_ratio_vi_en
12409,"No pain, no gain.",Không đổ mồ hôi thì không có thành quả.,exact_duplicate,17,39,2.2941176470588234
12411,Out of the blue.,"Bất ngờ, đột ngột.",exact_duplicate,16,18,1.125
12412,A penny for your thoughts?,Bạn đang nghĩ gì vậy?,exact_duplicate,26,21,0.8076923076923077
12414,Spill the beans.,Tiết lộ bí mật.,exact_duplicate,16,15,0.9375
12416,The ball is in your court.,Quyết định là ở bạn.,exact_duplicate,26,20,0.7692307692307693
12417,Throw in the towel.,"Bỏ cuộc, đầu hàng.",exact_duplicate,19,18,0.9473684210526315
12418,Up in the air.,"Chưa quyết định, còn bỏ ngỏ.",exact_duplicate,14,28,2.0
12419,Wear your heart on your sleeve.,"Bộc lộ cảm xúc ra ngoài, không che giấu.",exact_duplicate,31,40,1.2903225806451613
12420,Actions speak louder than words.,Hành động có giá trị hơn lời nói.,exact_duplicate,32,33,1.03125
12421,Bite the bullet.,Cắn răng chịu đựng.,exact_duplicate,16,19,1.1875
12422,Break a leg!,Chúc may mắn!,exact_duplicate,12,13,1.0833333333333333
12424,Cut corners.,"Làm tắt, làm ẩu.",exact_duplicate,12,16,1.3333333333333333
12426,Every cloud has a silver lining.,Trong cái rủi có cái may.,exact_duplicate,32,25,0.78125
12430,It's not rocket science.,Nó không phải là điều gì quá phức tạp.,exact_duplicate,24,38,1.5833333333333333
12432,Let the cat out of the bag.,Tiết lộ bí mật.,exact_duplicate,27,15,0.5555555555555556
12433,Once in a blue moon.,"Hiếm khi, năm thì mười họa.",exact_duplicate,20,27,1.35
12434,Pull someone's leg.,Trêu chọc ai đó.,exact_duplicate,19,16,0.8421052631578947
12435,See eye to eye.,"Đồng tình, có cùng quan điểm.",exact_duplicate,15,29,1.9333333333333333
12437,The ball is in your court.,Quyền quyết định thuộc về bạn.,exact_duplicate,26,30,1.1538461538461537
12439,When pigs fly.,"Không bao giờ, chuyện không thể xảy ra.",exact_duplicate,14,39,2.7857142857142856
12440,Bite off more than you can chew.,Cố gắng làm quá sức mình.,exact_duplicate,32,25,0.78125
12441,Burn the midnight oil.,Thức khuya làm việc.,exact_duplicate,22,20,0.9090909090909091
12443,Get a taste of your own medicine.,Gậy ông đập lưng ông.,exact_duplicate,33,21,0.6363636363636364
12447,Kill two birds with one stone.,Một mũi tên trúng hai đích.,exact_duplicate,30,27,0.9
12449,Miss the boat.,Bỏ lỡ cơ hội.,exact_duplicate,14,13,0.9285714285714286
12451,Out of the blue.,"Bất ngờ, đột ngột.",exact_duplicate,16,18,1.125
12453,Piece of cake.,"Dễ ợt, dễ như ăn kẹo.",exact_duplicate,14,21,1.5
12456,Spill the beans.,Tiết lộ bí mật.,exact_duplicate,16,15,0.9375
12458,The last straw.,Giọt nước tràn ly.,exact_duplicate,15,18,1.2
12459,Under the weather.,"Không khỏe, ốm.",exact_duplicate,18,15,0.8333333333333334
12460,Wear your heart on your sleeve.,Bộc lộ cảm xúc ra ngoài.,exact_duplicate,31,24,0.7741935483870968
12461,Beat around the bush.,Nói vòng vo tam quốc.,exact_duplicate,21,21,1.0
12467,Get out of hand.,Vượt khỏi tầm kiểm soát.,exact_duplicate,16,24,1.5
12468,Hit the nail on the head.,"Nói đúng trọng tâm, nói trúng phóc.",exact_duplicate,25,35,1.4
12469,In the same boat.,"Cùng hội cùng thuyền, cùng cảnh ngộ.",exact_duplicate,17,36,2.1176470588235294
12470,A blessing in disguise.,Cái rủi có cái may.,exact_duplicate,23,19,0.8260869565217391
12471,A dime a dozen.,"Rẻ như bèo, nhiều như rạ.",exact_duplicate,15,25,1.6666666666666667
12472,Beat around the bush.,Nói vòng vo tam quốc.,exact_duplicate,21,21,1.0
12473,Bite the bullet.,Cắn răng chịu đựng.,exact_duplicate,16,19,1.1875
12474,Break a leg!,Chúc may mắn nhé!,exact_duplicate,12,17,1.4166666666666667
12475,Call it a day.,"Thôi, hôm nay làm tới đây nghỉ nhé.",exact_duplicate,14,35,2.5
12476,Cut corners.,"Làm tắt, làm ẩu.",exact_duplicate,12,16,1.3333333333333333
12477,Don't put all your eggs in one basket.,Đừng bỏ tất cả trứng vào một giỏ.,exact_duplicate,38,33,0.868421052631579
12478,Every cloud has a silver lining.,"Trong cái rủi có cái may, sau cơn mưa trời lại sáng.",exact_duplicate,32,52,1.625
12479,Get out of hand.,Vượt ngoài tầm kiểm soát.,exact_duplicate,16,25,1.5625
12480,Hit the road.,Lên đường thôi!,exact_duplicate,13,15,1.1538461538461537
12482,Jump on the bandwagon.,"Chạy theo trào lưu, hùa theo số đông.",exact_duplicate,22,37,1.6818181818181819
12483,Let the cat out of the bag.,Tiết lộ bí mật.,exact_duplicate,27,15,0.5555555555555556
12484,Miss the boat.,Bỏ lỡ cơ hội.,exact_duplicate,14,13,0.9285714285714286
12485,Once in a blue moon.,"Hiếm khi, năm thì mười họa.",exact_duplicate,20,27,1.35
12486,Pull someone's leg.,Trêu chọc ai đó.,exact_duplicate,19,16,0.8421052631578947
12487,Spill the beans.,Tiết lộ bí mật.,exact_duplicate,16,15,0.9375
12488,Take it with a grain of salt.,"Đừng tin hoàn toàn, nghe cho vui thôi.",exact_duplicate,29,38,1.3103448275862069
12489,Under the weather.,"Không khỏe, ốm nhẹ.",exact_duplicate,18,19,1.0555555555555556
12491,You can't judge a book by its cover.,Đừng trông mặt mà bắt hình dong.,exact_duplicate,36,32,0.8888888888888888
12492,Add insult to injury.,"Thêm dầu vào lửa, xát muối vào vết thương.",exact_duplicate,21,42,2.0
12493,Barking up the wrong tree.,"Nhầm đối tượng, nhầm người.",exact_duplicate,26,27,1.0384615384615385
12495,Burn the midnight oil.,Thức khuya làm việc/học.,exact_duplicate,22,24,1.0909090909090908
12497,Cost an arm and a leg.,"Rất đắt, tốn một đống tiền.",exact_duplicate,22,27,1.2272727272727273
12500,Get a taste of your own medicine.,Gậy ông đập lưng ông.,exact_duplicate,33,21,0.6363636363636364
12503,In a nutshell.,"Tóm lại, nói tóm lại.",exact_duplicate,14,21,1.5
12504,Keep an eye on.,"Để mắt đến, trông chừng.",exact_duplicate,15,24,1.6
12505,Kill two birds with one stone.,Một mũi tên trúng hai đích.,exact_duplicate,30,27,0.9
12507,Make a long story short.,"Nói tóm lại, nói ngắn gọn.",exact_duplicate,24,26,1.0833333333333333
12508,"No pain, no gain.",Không đổ mồ hôi thì không có thành quả.,exact_duplicate,17,39,2.2941176470588234
12511,Pass with flying colors.,Đạt kết quả xuất sắc.,exact_duplicate,24,21,0.875
12514,See eye to eye.,"Đồng tình, có cùng quan điểm.",exact_duplicate,15,29,1.9333333333333333
12515,Speak of the devil.,Nhắc Tào Tháo Tào Tháo đến.,exact_duplicate,19,27,1.4210526315789473
12516,The ball is in your court.,"Quyết định là ở bạn, đến lượt bạn hành động.",exact_duplicate,26,44,1.6923076923076923
12517,Throw in the towel.,"Bỏ cuộc, đầu hàng.",exact_duplicate,19,18,0.9473684210526315
12518,Up in the air.,"Chưa quyết định, còn bỏ ngỏ.",exact_duplicate,14,28,2.0
12519,Wear your heart on your sleeve.,"Bộc lộ cảm xúc ra ngoài, không che giấu.",exact_duplicate,31,40,1.2903225806451613
12523,In the same boat.,"Cùng hội cùng thuyền, cùng cảnh ngộ.",exact_duplicate,17,36,2.1176470588235294
12525,A blessing in disguise.,Cái rủi có cái may.,exact_duplicate,23,19,0.8260869565217391
12527,Beat around the bush.,"Vòng vo tam quốc, nói tránh.",exact_duplicate,21,28,1.3333333333333333
12528,Bite the bullet.,Cắn răng chịu đựng.,exact_duplicate,16,19,1.1875
12530,Call it a day.,Kết thúc công việc trong ngày.,exact_duplicate,14,30,2.142857142857143
12533,"Easy come, easy go.","Của thiên trả địa, dễ đến dễ đi.",exact_duplicate,19,32,1.6842105263157894
12534,Every cloud has a silver lining.,Trong cái rủi có cái may.,exact_duplicate,32,25,0.78125
12535,Get out of hand.,Mất kiểm soát.,exact_duplicate,16,14,0.875
12536,Hit the road.,"Lên đường, khởi hành.",exact_duplicate,13,21,1.6153846153846154
12538,Jump on the bandwagon.,"Chạy theo trào lưu, hùa theo số đông.",exact_duplicate,22,37,1.6818181818181819
12539,Let the cat out of the bag.,Tiết lộ bí mật.,exact_duplicate,27,15,0.5555555555555556
12540,Miss the boat.,Bỏ lỡ cơ hội.,exact_duplicate,14,13,0.9285714285714286
12541,Once in a blue moon.,"Hiếm khi, năm thì mười họa.",exact_duplicate,20,27,1.35
12542,Pull someone's leg.,Trêu chọc ai đó.,exact_duplicate,19,16,0.8421052631578947
12544,Speak of the devil!,"Nhắc Tào Tháo, Tào Tháo đến!",exact_duplicate,19,28,1.4736842105263157
12546,Through thick and thin.,Dù khó khăn hay thuận lợi.,exact_duplicate,23,26,1.1304347826086956
12548,Under the weather.,"Không khỏe, ốm nhẹ.",exact_duplicate,18,19,1.0555555555555556
12549,When pigs fly.,"Không bao giờ, chuyện không thể xảy ra.",exact_duplicate,14,39,2.7857142857142856
12550,You can't judge a book by its cover.,Đừng trông mặt mà bắt hình dong.,exact_duplicate,36,32,0.8888888888888888
12551,A piece of cake.,"Dễ ợt, dễ như ăn kẹo.",exact_duplicate,16,21,1.3125
12554,Get a taste of your own medicine.,Gậy ông đập lưng ông.,exact_duplicate,33,21,0.6363636363636364
12556,In the same boat.,"Cùng hội cùng thuyền, cùng cảnh ngộ.",exact_duplicate,17,36,2.1176470588235294
12558,Lend an ear.,Lắng nghe.,exact_duplicate,12,10,0.8333333333333334
12559,Make a long story short.,"Nói tóm lại, nói ngắn gọn.",exact_duplicate,24,26,1.0833333333333333
12561,Out of the blue.,"Bất ngờ, đột ngột.",exact_duplicate,16,18,1.125
12562,Pass with flying colors.,Đạt kết quả xuất sắc.,exact_duplicate,24,21,0.875
12563,Spill the beans.,Tiết lộ bí mật.,exact_duplicate,16,15,0.9375
12573,Let's touch base next week regarding the project status.,Hãy trao đổi lại vào tuần tới về tình trạng dự án.,noise_ui_fragment,56,50,0.8928571428571429
12584,We are launching a new product line next month.,Chúng tôi sẽ ra mắt dòng sản phẩm mới vào tháng tới.,noise_ui_fragment,47,52,1.1063829787234043
12595,The deadline for submission is close of business today.,Hạn chót nộp bài là cuối giờ làm việc hôm nay.,noise_ui_fragment,55,46,0.8363636363636363
12615,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
12616,We need to focus on reducing the customer acquisition cost (CAC).,Chúng ta cần tập trung giảm chi phí để có được một khách hàng mới.,exact_duplicate,65,66,1.0153846153846153
12617,The annual financial report will be released next week.,Báo cáo tài chính thường niên sẽ được công bố vào tuần tới.,exact_duplicate; noise_ui_fragment,55,59,1.0727272727272728
12621,The audit revealed some minor discrepancies.,Cuộc kiểm toán đã phát hiện một số sai lệch nhỏ.,exact_duplicate,44,48,1.0909090909090908
12622,Cash flow management is crucial for small businesses.,Quản lý dòng tiền là rất quan trọng đối với các doanh nghiệp nhỏ.,exact_duplicate,53,65,1.2264150943396226
12625,The financial forecast looks promising for next year.,Dự báo tài chính trông rất hứa hẹn cho năm tới.,noise_ui_fragment,53,47,0.8867924528301887
12627,The stock market experienced a sharp decline today.,Thị trường chứng khoán đã trải qua một đợt sụt giảm mạnh hôm nay.,exact_duplicate,51,65,1.2745098039215685
12633,Emerging markets offer significant growth opportunities.,Các thị trường mới nổi mang lại cơ hội tăng trưởng đáng kể.,exact_duplicate,56,59,1.0535714285714286
12643,We project a 10% increase in sales next quarter.,Chúng tôi dự kiến doanh số sẽ tăng 10% trong quý tới.,noise_ui_fragment,48,53,1.1041666666666667
12667,The annual report will be released next week.,Báo cáo thường niên sẽ được công bố vào tuần tới.,noise_ui_fragment,45,49,1.0888888888888888
12669,The audit revealed some minor discrepancies.,Cuộc kiểm toán đã phát hiện một số sai lệch nhỏ.,exact_duplicate,44,48,1.0909090909090908
12672,Cash flow management is crucial for small businesses.,Quản lý dòng tiền là rất quan trọng đối với các doanh nghiệp nhỏ.,exact_duplicate,53,65,1.2264150943396226
12673,We project a significant increase in revenue for the next fiscal year.,Chúng ta dự kiến doanh thu sẽ tăng đáng kể trong năm tài chính tới.,noise_ui_fragment,70,67,0.9571428571428572
12679,Interest rates are expected to rise next quarter.,Lãi suất dự kiến sẽ tăng vào quý tới.,exact_duplicate; noise_ui_fragment,49,37,0.7551020408163265
12694,The sales forecast for next month looks promising.,Dự báo doanh số cho tháng tới có vẻ đầy hứa hẹn.,noise_ui_fragment,50,48,0.96
12696,We need to analyze regional sales performance.,Chúng ta cần phân tích hiệu suất bán hàng theo khu vực.,exact_duplicate,46,55,1.1956521739130435
12708,We need to track our key performance indicators (KPIs).,Chúng ta cần theo dõi các chỉ số hiệu suất chính (KPIs) của mình.,exact_duplicate,55,65,1.1818181818181819
12710,Diversifying your investment portfolio is essential.,Đa dạng hóa danh mục đầu tư là điều cần thiết.,exact_duplicate,52,46,0.8846153846153846
12723,Initial Public Offering (IPO) is planned for next year.,Kế hoạch Phát hành cổ phiếu lần đầu ra công chúng (IPO) sẽ diễn ra vào năm tới.,noise_ui_fragment,55,79,1.4363636363636363
12727,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
12728,The annual financial report will be released next week.,Báo cáo tài chính thường niên sẽ được công bố vào tuần tới.,exact_duplicate; noise_ui_fragment,55,59,1.0727272727272728
12729,We need to analyze the income statement carefully.,Chúng ta cần phân tích báo cáo kết quả kinh doanh một cách cẩn thận.,exact_duplicate,50,68,1.36
12733,The audit revealed some minor discrepancies.,Cuộc kiểm toán đã phát hiện một số sai lệch nhỏ.,exact_duplicate,44,48,1.0909090909090908
12737,The stock market experienced a sharp decline today.,Thị trường chứng khoán đã trải qua một đợt sụt giảm mạnh hôm nay.,exact_duplicate,51,65,1.2745098039215685
12738,Inflation rates are a major concern for investors.,Tỷ lệ lạm phát là một mối lo ngại lớn đối với các nhà đầu tư.,exact_duplicate,50,61,1.22
12756,The sales pipeline looks promising for next quarter.,Kênh bán hàng (pipeline) có vẻ đầy hứa hẹn cho quý tới.,noise_ui_fragment,52,55,1.0576923076923077
12767,What's the expected Return on Investment (ROI) for this project?,Tỷ suất hoàn vốn đầu tư (ROI) dự kiến cho dự án này là bao nhiêu?,exact_duplicate,64,65,1.015625
12777,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
12782,The annual financial report will be published next week.,Báo cáo tài chính thường niên sẽ được công bố vào tuần tới.,noise_ui_fragment,56,59,1.0535714285714286
12786,Diversifying your investment portfolio is crucial for risk management.,Đa dạng hóa danh mục đầu tư là rất quan trọng để quản lý rủi ro.,exact_duplicate,70,64,0.9142857142857143
12794,Our sales forecasts for the next year look very promising.,Dự báo doanh số của chúng ta cho năm tới trông rất hứa hẹn.,noise_ui_fragment,58,59,1.0172413793103448
12810,The startup incubator provides mentorship and office space.,Vườn ươm khởi nghiệp cung cấp sự cố vấn và không gian văn phòng.,exact_duplicate,59,64,1.0847457627118644
12811,"He's always checking his investment portfolio, hoping for a quick 'bơ'.","Anh ấy luôn kiểm tra danh mục đầu tư của mình, hy vọng kiếm được 'bơ' nhanh chóng.",language_suspect,71,82,1.1549295774647887
12814,We need to set ambitious but realistic sales targets for next year.,Chúng ta cần đặt ra các mục tiêu bán hàng đầy tham vọng nhưng thực tế cho năm tới.,noise_ui_fragment,67,82,1.2238805970149254
12821,The company's liquidity position is strong.,Vị thế thanh khoản của công ty rất mạnh.,exact_duplicate,43,40,0.9302325581395349
12823,We experienced 'gắt' competition in the e-commerce sector last year.,Chúng tôi đã trải qua sự cạnh tranh 'gắt' trong lĩnh vực thương mại điện tử vào năm ngoái.,language_suspect,68,90,1.3235294117647058
12824,The CFO presented the quarterly financial results to the board.,Giám đốc tài chính (CFO) đã trình bày kết quả tài chính quý trước hội đồng quản trị.,exact_duplicate,63,84,1.3333333333333333
12827,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
12828,The annual financial report will be released next Monday.,Báo cáo tài chính thường niên sẽ được công bố vào thứ Hai tới.,noise_ui_fragment,57,62,1.087719298245614
12838,Economic indicators suggest a potential recession next year.,Các chỉ số kinh tế gợi ý một cuộc suy thoái tiềm năng vào năm tới.,noise_ui_fragment,60,66,1.1
12848,We need to focus on reducing the customer acquisition cost (CAC).,Chúng ta cần tập trung giảm chi phí để có được một khách hàng mới (CAC).,exact_duplicate,65,72,1.1076923076923078
12856,The marketing budget for next year will prioritize digital channels.,Ngân sách tiếp thị cho năm tới sẽ ưu tiên các kênh kỹ thuật số.,noise_ui_fragment,68,63,0.9264705882352942
12867,What is the expected Return on Investment (ROI) for this project?,Tỷ suất hoàn vốn đầu tư (ROI) dự kiến cho dự án này là bao nhiêu?,exact_duplicate,65,65,1.0
12869,Diversifying your investment portfolio can mitigate risks.,Đa dạng hóa danh mục đầu tư có thể giảm thiểu rủi ro.,exact_duplicate,58,53,0.9137931034482759
12872,The company announced a dividend payout to its shareholders.,Công ty đã công bố chi trả cổ tức cho các cổ đông của mình.,exact_duplicate,60,59,0.9833333333333333
12877,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
12878,We need to focus on reducing the customer acquisition cost (CAC).,Chúng ta cần tập trung giảm chi phí để có được một khách hàng mới.,exact_duplicate,65,66,1.0153846153846153
12879,The company's net profit margin improved significantly this quarter.,Biên lợi nhuận ròng của công ty đã cải thiện đáng kể trong quý này.,exact_duplicate,68,67,0.9852941176470589
12880,Market trends indicate a strong recovery in the tech sector.,Xu hướng thị trường cho thấy sự phục hồi mạnh mẽ trong lĩnh vực công nghệ.,exact_duplicate,60,74,1.2333333333333334
12882,The startup successfully closed its Series A funding round.,Công ty khởi nghiệp đã chốt thành công vòng gọi vốn Series A.,exact_duplicate,59,61,1.0338983050847457
12883,What's the projected Return on Investment (ROI) for this project?,Tỷ suất hoàn vốn đầu tư (ROI) dự kiến cho dự án này là bao nhiêu?,exact_duplicate,65,65,1.0
12885,The financial report will be presented at the board meeting next week.,Báo cáo tài chính sẽ được trình bày tại cuộc họp hội đồng quản trị vào tuần tới.,noise_ui_fragment,70,80,1.1428571428571428
12889,Diversifying your investment portfolio is crucial for risk management.,Đa dạng hóa danh mục đầu tư là rất quan trọng để quản lý rủi ro.,exact_duplicate,70,64,0.9142857142857143
12890,The economic forecast predicts steady growth for the next fiscal year.,Dự báo kinh tế dự đoán tăng trưởng ổn định cho năm tài chính tiếp theo.,noise_ui_fragment,70,71,1.0142857142857142
12896,The company announced a dividend payout to shareholders.,Công ty đã công bố chi trả cổ tức cho các cổ đông.,exact_duplicate,56,50,0.8928571428571429
12897,Interest rates are expected to rise next month.,Lãi suất dự kiến sẽ tăng vào tháng tới.,noise_ui_fragment,47,39,0.8297872340425532
12902,The global supply chain disruptions affected our production costs.,Sự gián đoạn chuỗi cung ứng toàn cầu đã ảnh hưởng đến chi phí sản xuất của chúng tôi.,exact_duplicate,66,85,1.2878787878787878
12904,We are forecasting a 10% increase in sales next year.,Chúng tôi dự báo doanh số sẽ tăng 10% vào năm tới.,noise_ui_fragment,53,50,0.9433962264150944
12915,The company's liquidity position is strong.,Vị thế thanh khoản của công ty rất mạnh.,exact_duplicate,43,40,0.9302325581395349
12916,We need to improve our sales conversion rates.,Chúng ta cần cải thiện tỷ lệ chuyển đổi bán hàng.,exact_duplicate,46,49,1.065217391304348
12921,The startup incubator provides mentorship and office space.,Vườn ươm khởi nghiệp cung cấp sự cố vấn và không gian văn phòng.,exact_duplicate,59,64,1.0847457627118644
12926,Don't put all your eggs in one basket when investing.,Đừng bỏ tất cả trứng vào một giỏ khi đầu tư.,exact_duplicate,53,44,0.8301886792452831
12927,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
12928,We need to focus on reducing the customer acquisition cost (CAC).,Chúng ta cần tập trung giảm chi phí để có được một khách hàng mới (CAC).,exact_duplicate,65,72,1.1076923076923078
12929,The annual financial report will be released next month.,Báo cáo tài chính hàng năm sẽ được công bố vào tháng tới.,exact_duplicate; noise_ui_fragment,56,57,1.0178571428571428
12932,We need to analyze the income statement carefully.,Chúng ta cần phân tích báo cáo kết quả kinh doanh một cách cẩn thận.,exact_duplicate,50,68,1.36
12933,The audit revealed some minor discrepancies.,Cuộc kiểm toán đã phát hiện một số sai lệch nhỏ.,exact_duplicate,44,48,1.0909090909090908
12937,Cash flow management is crucial for small businesses.,Quản lý dòng tiền là rất quan trọng đối với các doanh nghiệp nhỏ.,exact_duplicate,53,65,1.2264150943396226
12940,Inflation rates are projected to rise next year.,Tỷ lệ lạm phát dự kiến sẽ tăng vào năm tới.,noise_ui_fragment,48,43,0.8958333333333334
12955,The sales forecast for next year looks promising.,Dự báo doanh số cho năm tới trông rất hứa hẹn.,noise_ui_fragment,49,46,0.9387755102040817
12958,Our top-performing salesperson broke all previous records.,Nhân viên bán hàng xuất sắc nhất của chúng ta đã phá vỡ mọi kỷ lục trước đó.,exact_duplicate,58,76,1.3103448275862069
12971,Diversifying your investment portfolio is essential.,Đa dạng hóa danh mục đầu tư là điều cần thiết.,exact_duplicate,52,46,0.8846153846153846
12973,Bonds are generally considered less risky than stocks.,Trái phiếu thường được coi là ít rủi ro hơn cổ phiếu.,exact_duplicate,54,53,0.9814814814814815
12978,Don't put all your eggs in one basket when investing.,Đừng bỏ tất cả trứng vào một giỏ khi đầu tư.,exact_duplicate,53,44,0.8301886792452831
12979,The company's Q4 earnings report will be released next week.,Báo cáo thu nhập quý 4 của công ty sẽ được công bố vào tuần tới.,noise_ui_fragment,60,64,1.0666666666666667
12982,The startup successfully closed its Series A funding round at $10 million.,Công ty khởi nghiệp đã chốt thành công vòng gọi vốn Series A với 10 triệu đô la.,exact_duplicate,74,80,1.0810810810810811
12986,The balance sheet provides a snapshot of the company's financial health.,Bảng cân đối kế toán cung cấp cái nhìn tổng quan về tình hình tài chính của công ty.,exact_duplicate,72,84,1.1666666666666667
12990,We are forecasting a 15% growth in market share next fiscal year.,Chúng ta dự báo tăng trưởng 15% thị phần trong năm tài chính tới.,noise_ui_fragment,65,65,1.0
12993,Diversifying your investment portfolio can mitigate risks.,Đa dạng hóa danh mục đầu tư có thể giảm thiểu rủi ro.,exact_duplicate,58,53,0.9137931034482759
13029,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
13030,The annual financial report will be released next month.,Báo cáo tài chính hàng năm sẽ được công bố vào tháng tới.,exact_duplicate; noise_ui_fragment,56,57,1.0178571428571428
13035,The company reported a net profit of $5 million.,Công ty đã báo cáo lợi nhuận ròng 5 triệu đô la.,exact_duplicate,48,48,1.0
13039,The stock market experienced a sharp decline today.,Thị trường chứng khoán đã trải qua một đợt sụt giảm mạnh hôm nay.,exact_duplicate,51,65,1.2745098039215685
13040,Inflation rates are at their highest in a decade.,Tỷ lệ lạm phát đang ở mức cao nhất trong một thập kỷ.,exact_duplicate,49,53,1.0816326530612246
13043,Interest rates are expected to rise again next quarter.,Lãi suất dự kiến sẽ tăng trở lại vào quý tới.,noise_ui_fragment,55,45,0.8181818181818182
13055,The sales forecast for next year looks very promising.,Dự báo doanh số cho năm tới trông rất hứa hẹn.,noise_ui_fragment,54,46,0.8518518518518519
13074,Bonds are generally considered less risky than stocks.,Trái phiếu thường được coi là ít rủi ro hơn cổ phiếu.,exact_duplicate,54,53,0.9814814814814815
13075,The company announced a dividend payout to shareholders.,Công ty đã công bố chi trả cổ tức cho các cổ đông.,exact_duplicate,56,50,0.8928571428571429
13079,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
13080,The annual financial report will be released next month.,Báo cáo tài chính thường niên sẽ được công bố vào tháng tới.,exact_duplicate; noise_ui_fragment,56,60,1.0714285714285714
13091,Inflation rates are a major concern for investors.,Tỷ lệ lạm phát là một mối lo ngại lớn đối với các nhà đầu tư.,exact_duplicate,50,61,1.22
13092,Interest rates are expected to rise next quarter.,Lãi suất dự kiến sẽ tăng vào quý tới.,exact_duplicate; noise_ui_fragment,49,37,0.7551020408163265
13094,Emerging markets offer significant growth potential.,Các thị trường mới nổi mang lại tiềm năng tăng trưởng đáng kể.,exact_duplicate,52,62,1.1923076923076923
13107,We need to analyze regional sales performance.,Chúng ta cần phân tích hiệu suất bán hàng theo khu vực.,exact_duplicate,46,55,1.1956521739130435
13108,The sales pipeline looks very promising for the next quarter.,Đường ống bán hàng trông rất hứa hẹn cho quý tới.,noise_ui_fragment,61,49,0.8032786885245902
13115,They are planning an IPO within the next two years.,Họ đang lên kế hoạch IPO (phát hành cổ phiếu lần đầu ra công chúng) trong vòng hai năm tới.,noise_ui_fragment,51,91,1.7843137254901962
13121,Diversifying your investment portfolio is essential.,Đa dạng hóa danh mục đầu tư là điều cần thiết.,exact_duplicate,52,46,0.8846153846153846
13129,The company's quarterly earnings report will be released next week.,Báo cáo thu nhập hàng quý của công ty sẽ được công bố vào tuần tới.,noise_ui_fragment,67,67,1.0
13132,The startup successfully closed its Series A funding round at $10 million.,Công ty khởi nghiệp đã chốt thành công vòng gọi vốn Series A với 10 triệu đô la.,exact_duplicate,74,80,1.0810810810810811
13133,What's the expected Return on Investment (ROI) for this project?,Tỷ suất hoàn vốn đầu tư (ROI) dự kiến cho dự án này là bao nhiêu?,exact_duplicate,64,65,1.015625
13134,We need to set clear Key Performance Indicators (KPIs) for the marketing team.,Chúng ta cần đặt ra các Chỉ số Hiệu suất Chính (KPI) rõ ràng cho đội ngũ marketing.,exact_duplicate,78,83,1.064102564102564
13136,Diversifying your investment portfolio can mitigate risks.,Đa dạng hóa danh mục đầu tư có thể giảm thiểu rủi ro.,exact_duplicate,58,53,0.9137931034482759
13146,The central bank decided to raise interest rates to curb inflation.,Ngân hàng trung ương đã quyết định tăng lãi suất để kiềm chế lạm phát.,exact_duplicate,67,70,1.044776119402985
13161,Our sales pipeline looks robust for the next two quarters.,Đường ống bán hàng của chúng ta trông rất vững chắc cho hai quý tới.,noise_ui_fragment,58,68,1.1724137931034482
13170,The company is preparing for an Initial Public Offering (IPO) next year.,Công ty đang chuẩn bị cho đợt Phát hành Cổ phiếu Lần đầu ra công chúng (IPO) vào năm tới.,noise_ui_fragment,72,89,1.2361111111111112
13179,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
13191,Consumer spending habits are shifting towards online platforms.,Thói quen chi tiêu của người tiêu dùng đang chuyển dịch sang các nền tảng trực tuyến.,exact_duplicate,63,85,1.3492063492063493
13194,Emerging markets offer significant growth potential.,Các thị trường mới nổi mang lại tiềm năng tăng trưởng đáng kể.,exact_duplicate,52,62,1.1923076923076923
13205,The sales pipeline looks promising for the next quarter.,Cơ hội bán hàng (sales pipeline) trông đầy hứa hẹn cho quý tới.,noise_ui_fragment,56,63,1.125
13206,We are forecasting a 10% increase in sales volume next year.,Chúng tôi dự báo tăng 10% về khối lượng bán hàng vào năm tới.,noise_ui_fragment,60,61,1.0166666666666666
13221,Diversifying your investment portfolio reduces risk.,Đa dạng hóa danh mục đầu tư giúp giảm rủi ro.,exact_duplicate,52,45,0.8653846153846154
