raw_row_index,en,vi,audit_flags,en_char_count,vi_char_count,length_ratio_vi_en
39315,"List of Possible Values for given Option (from PPD). The lower pane of this dialog page contains all possible values of the print option highlighted above, as laid down in the printer's description file (PostScript Printer Description == 'PPD '.) Select the value you want and proceed. Then, use one of the push buttons below to leave this dialog: 'Save' your settings if you want to re-use them in your next job(s) too. 'Save 'will store your settings permanently until you change them again.. Click'OK' if you want to use your selected settings just once, for the next print job. 'OK 'will forget your current settings when kprinter is closed again, and will start next time with your previous defaults. 'Cancel' will not change anything. If you proceed to print after clicking'Cancel ', the job will print with the default settings of this queue. Note. The number of available job options depends strongly on the actual driver used for your print queue. 'Raw' queues do not have a driver or a PPD. For raw queues this tab page is not loaded by KDEPrint, and thus is not present in the kprinter dialog.","Danh sách giá trị có thể của tùy chọn đựa ra (từ PPD). Ô dưới của trang hộp thoại này chứa mọi giá trị có thể của tùy chọn được tô sãng bên trên, như được xác định trong tập tin mô tả của máy in (PPD: PostScript Printer Description: mô tả máy in PostScript). Hãy chọn giá trị thích hợp, rồi tiếp tục. Sau đó, bấm một của những cái nút bên dưới để rời khởi hộp thoại này. Lưu thiết lập mình nếu bạn muốn tiếp tục dùng nó (trong công việc sau). Lưu sẽ cất giữ được thiết lập của bạn cho đến khi bạn sửa đổi nó.. Nhắp vào nút Được (không có nhấn vào nút Lưu trước) nếu bạn muốn dùng thiết lập này chỉ một lần, trong công việc in kế tiếp. Được sẽ quên thiết lập hiện thời khi trình kprinter đóng lại, và sẽ khởi chạy lại lần sau bằng thiết lập mặc định đã lưu trước đó. Thôi sẽ không thay đổi gì. Nếu bạn tiếp tục in, sau khi nhấn vào nút Thôi, công việc sẽ in bằng thiết lập mặc định của hàng đợi này. Ghi chú: số tùy chọn công việc sẵn sàng phụ thuộc nhiều vào trình điều khiển thật được dùng với hàng đợi in đó. Hàng đợi kiểu Thô không có trình điều khiển hay PPD (mô tả máy in). Đối với hàng đợi thô, trang thanh này không bị In KDE tải, thì không hiển thị trong hộp thoại kprinter.",very_long_pair; noise_ui_fragment,1104,1182,1.0706521739130435
39324,Can not overwrite regular printer with special printer settings.,Không thể ghi đè lên máy in chuẩn bằng thiết lập máy in đặc biệt.,noise_ui_fragment,64,65,1.015625
39334,Cannot save print file to %1. Check that you have write access to it.,Không thể lưu tập tin in vào% 1. Hãy kiểm tra xem bạn có quyền ghi vào nó.,noise_ui_fragment,69,74,1.0724637681159421
39338,The KDE print server (kdeprintd) could not be contacted. Check that this server is running.,Không thể liên lạc với trình phục vụ in KDE (kdeprintd). Hãy kiểm tra xem trình phục vụ này đang chạy. 1 is the command that < files > is given to,noise_markup_or_html_entity,91,146,1.6043956043956045
39339,Check the command syntax: %1< files >,Kiểm tra cú pháp lệnh:% 1 < c\\ xC3\\ xA1c_ t\\ xE1\\ xBA\\ xADp_ tin >,noise_markup_or_html_entity,37,71,1.9189189189189189
39354,The file format %1 is not directly supported by the current print system. You now have 3 options: KDE can attempt to convert this file automatically to a supported format. (Select Convert) You can try to send the file to the printer without any conversion. (Select Keep) You can cancel the printjob. (Select Cancel) Do you want KDE to attempt and convert this file to %2?,"Định dạng tập tin% 1 không phải được hỗ trợ trực tiếp bởi hệ thống in hiện thời. Như thế thì bạn có 3 tùy chọn: KDE có thể cố chuyển đổi tự động tập tin này sang một định dạng được hỗ trợ. (Chọn Chuyển đổi) Bạn có thể cố gửi tập tin này cho máy in, không chuyển đổi gì. (Chọn Giữ) Bạn có thể thôi công việc in. (Chọn Thôi) Bạn có muốn KDE cố chuyển đổi tập tin này sang% 2 không?",noise_ui_fragment,371,379,1.0215633423180592
39356,ISO A4,ISO A4,identical_pair; exact_duplicate,6,6,1.0
39357,Folio,Số tờ,exact_duplicate,5,5,1.0
39360,Tabloid,Vắn tắt,exact_duplicate,7,7,1.0
39361,ISO A3,ISO A3,identical_pair; exact_duplicate,6,6,1.0
39362,ISO A2,ISO A2,identical_pair; exact_duplicate,6,6,1.0
39363,ISO A1,ISO A1,identical_pair; exact_duplicate,6,6,1.0
39364,ISO A0,ISO A0,identical_pair; exact_duplicate,6,6,1.0
39365,Upper Tray,Khay trên,exact_duplicate,10,9,0.9
39366,Lower Tray,Khay dưới,exact_duplicate,10,9,0.9
39369,Normal,Chuẩn,exact_duplicate,6,5,0.8333333333333334
39370,Transparency,Tờ trong suốt,exact_duplicate,12,13,1.0833333333333333
39371,"""General"" This dialog page contains general print job settings. General settings are applicable to most printers, most jobs and most job file types. To get more specific help, enable the ""What's This"" cursor and click on any of the text labels or GUI elements of this dialog.","Chung Trang hộp thoại này chứa thiết lập công việc in chung. Thiết lập chung thích hợp với phần lớn máy in, công việc và kiểu tập tin công việc. Để được trợ giúp đặc trưng cho mục, hiệu lực con trỏ « Cái này là gì? » rồi nhấn vào bất kỳ nhãn chuỗi hay yếu tố GUI trong hộp thoại này.",noise_ui_fragment,275,283,1.029090909090909
39376,"Duplex Printing: These controls may be grayed out if your printer does not support duplex printing (i. e. printing on both sides of the sheet.) These controls are active if your printer supports duplex printing. You can choose from 3 alternatives: None. This prints each page of the job on one side of the sheets only. Long Side. This prints the job on both sides of the paper sheets. It prints the job in a way so that the backside has the same orientation as the front side if you fold the paper over the long edge. (Some printer drivers call this mode duplex-non-tumbled.) Short Side. This prints the job on both sides of the paper sheets. It prints the job so that the backside has the reverse orientation from the front side if you turn the paper over the long edge, but the same orientation, if you turn it over the short edge. (Some printer drivers name this mode duplex-tumbled.) Additional hint for power users: This KDEPrint GUI element corresponds to the CUPS command line job option parameter: -o duplex=... # examples: ""tumble"" or ""two-sided-short-edge""","In hai chiều: Các đồ điều khiển này có lẽ không hoạt động (màu xám) nếu máy in của bạn không hỗ trợ khả năng in hai chiều (tức là in trên cả hai mặt giấy, in mặt đôi). Còn những đồ điều khiển này hoạt động nếu máy in của bạn hỗ trợ in hai chiều. Bạn có thể chọn trong 3 điều xen kẽ: Không có. Điều này in mỗi trang của công việc trên chỉ một mặt mỗi giấy. Cạnh dài. Điều này in công việc trên cả hai mặt giấy. Nó in công việc bằng cách hiển thị mặt sau có cùng hướng với mặt trước, nếu bạn gấp giấy theo trục dài (dọc). (Một số trình điều khiển gọi chế độ này là duplex- non- tumbled (hai chiều không lật). Cạnh ngắn. Điều này in công việc trên cả hai mặt giấy. Nó in công việc bằng cách hiển thị mặt sau có hướng ngược với mặt trước, nếu bạn gấp giấy theo trục dài (dọc), nhưng có cùng hương nếu bạn gấp giấy theo trục ngắn (ngang). (Một số trình điều khiển gọi chế độ này là duplex- tumbled (hai chiều lật)). Gọi ý thêm cho người sử dụng thành thạo: yếu tố GUI KDEPrint này tương ứng với tham số tùy chọn công việc dòng lệnh CUPS: - o duplex=... # examples: ""tumble"" or ""two- sided- short- edge""",very_long_pair,1066,1101,1.0328330206378986
39378,"Pages per Sheet: You can choose to print more than one page onto each sheet of paper. This is sometimes useful to save paper. Note 1: the page images get scaled down accordingly to print 2 or 4 pages per sheet. The page image does not get scaled if you print 1 page per sheet (the default setting). Note 2: If you select multiple pages per sheet here, the scaling and re-arranging is done by your printing system. However, some printers are independently capable of printing multiple pages per sheet. In which case you find the option in the printer driver settings. Be careful: if you enable multiple pages per sheet in both places, your printout will not look as you intended. Additional hint for power users: This KDEPrint GUI element corresponds to the CUPS command line job option parameter: -o number-up=... # examples: ""2"" or ""4""","Trang trên mỗi tờ: Bạn có thể chọn in nhiều trang trên mỗi tờ giấy. Tính năng này tiết kiệm giấy. Ghi chú (1): các ảnh trên trang sẽ được thu nhỏ tương ứng, để in 2 hay 4 trang trên mỗi tờ giấy. (Còn ảnh không được thu nhỏ nếu bạn in 1 trang trên mỗi tờ giấy, giá trị mặc định.) Ghi chú (2): nếu bạn chọn in nhiều trang trên mỗi tờ giấy, ở đây, việc co dãn và sắp xếp được thực hiện bởi hệ thống in. Tuy nhiên, một số máy in có khả năng riêng in nhiều trang trên mỗi tờ, trong trường hợp đó tùy chọn này nằm trong thiết lập trình điều khiển máy in đó. Cẩn thận: nếu bạn tình nguyện cờ bật tại cả hai nơi khả năng in nhiều trang trên mỗi tờ, bản in sẽ không có hình thức đã muốn. Gợi ý thêm cho người sử dụng thành thạo: yếu tố GUI KDEPrint này tương ứng với tham số tùy chọn công việc dòng lệnh CUPS: - o number- up=... # examples: ""2"" or ""4""",noise_ui_fragment,836,848,1.014354066985646
39382,Orientation,Hướng,exact_duplicate,11,5,0.45454545454545453
39384,Pages per Sheet,Trang trên mỗi tờ,exact_duplicate,15,17,1.1333333333333333
39395,Value:,Giá trị:,exact_duplicate,6,8,1.3333333333333333
39401,& File,& Tập tin,exact_duplicate,6,9,1.5
39408,"Output Settings: Here you can determine the number of copies, the output order and the collate mode for the pages of your print job. (Note, that the maximum number of copies allowed to print may be restricted by your print subsystem.) The'Copies' setting defaults to 1. Additional hint for power users: This KDEPrint GUI element corresponds to the CUPS command line job option parameter: -o copies=... # examples: ""5"" or ""42"" -o outputorder=... # example: ""reverse"" -o Collate=... # example: ""true"" or ""false"".","Thiết lập xuất: ở đây bạn có khả năng chọn số bản sao, thứ tự xuất và chế độ đối chiếu cho các trang trong công việc in. (Ghi chú rằng hệ thống con in có lẽ giới hạn số bản sao tối đa có thể in). Giá trị « Bản sao » mặc định là 1. Gợi ý thêm cho người sử dụng thành thạo: yếu tố GUI KDEPrint này tương ứng với tham số tùy chọn công việc dòng lệnh CUPS: - o copies=... # examples: ""5"" or ""42"" - o outputorder=... # example: ""reverse"" - o Collate=... # example: ""true"" or ""false"".",noise_ui_fragment,510,482,0.9450980392156862
39414,& All,& Tất cả,exact_duplicate,5,8,1.6
39418,Output Settings,Thiết lập Xuất,noise_ui_fragment,15,14,0.9333333333333333
39422,All Pages,Mọi trang,exact_duplicate,9,9,1.0
39423,Odd Pages,Trang lẻ,exact_duplicate,9,8,0.8888888888888888
39424,Even Pages,Trang chẵn,exact_duplicate,10,10,1.0
39429,Cancel,Thôi,exact_duplicate; noise_ui_fragment,6,4,0.6666666666666666
39436,Some options selected are in conflict. You must resolve those conflicts before continuing. See the Driver Settings tab for detailed information.,Một số tùy chọn đã chọn vẫn còn xung đột với nhau. Bạn cần phải tháo gỡ xung đột này trước khi tiếp tục. Xem dưới thẻ Thiết lập trình điều khiển để tìm chi tiết.,noise_ui_fragment,144,161,1.1180555555555556
39447,"Custom Margins Checkbox. Enable this checkbox if you want to modify the margins of your printouts. You can change margin settings in 4 ways: Edit the text fields. Click spinbox arrows. Move the scroll wheel of a wheel mouse. Use the mouse to drag margins in the preview frame. Note: The margin setting does not work if you load files into kprinter which have their margins hardcoded internally, such as most PDF or PostScript files. It works for all ASCII text files however. It also may not work with non-KDE applications which fail to fully utilize the KDEPrint framework, such as OpenOffice. org.","Hộp chọn lề tự chọn. Bật hộp chọn này nếu bạn muốn sửa đổi những lề của bản in. Bạn có thể thay đổi thiết lập lề bằng 4 cách: Hiệu chỉnh trường văn bản. Nhấn vào mũi tên hộp xoay. Cuộn bánh xe lăn nhỏ trên con chuột (nếu có) Dùng chuột để kéo lề trong ô xem thử. Ghi chú: thiết lập lề này không hoạt động nếu bạn nạp trực tiếp vào trình kprinter tập tin có các lề cố định, như phần lớn tập tin PDF hay PostScript. Tuy nhiên, thiết lập lề này hoạt động với mọi tập tin văn bản ASCII. Nó cũng có thể không hoạt động với ứng dụng khác KDE mà không sử dụng đầy đủ khuôn khổ In KDE, như OpenOffice. org.",noise_ui_fragment,599,598,0.998330550918197
39458,JCL,JCL,identical_pair,3,3,1.0
39460,5.,5.,identical_pair,2,2,1.0
39461,"Print Poster (enabled or disabled). If you enable this option, you can print posters of different sizes The printout will happen in the form'tiles' printed on smaller paper sizes, which you can stitch together later. If you enable this option here, the'Poster Printing 'filter will be auto-loaded in the'Filters' tab of this dialog. This tab is only visible if the external'poster 'utility is discovered by KDEPrint on your system. ['poster' is a command line utility that enables you to convert PostScript files into tiled printouts, with overlap to allow the tiles to be joined together seamlessly.] Note: The standard version of'poster 'will not work. Your system must use a patched version of'poster'. Ask your operating system vendor to provide a patched version of'poster 'if they do not do so already. Additional hint for power users: A patched version of'poster' is available from the KDEPrint Website at http: / /printing. kde. org/ downloads/. The direct link to the patched source tarball is ftp: / /ftp. kde. org/ pub/ kde/ printing/ poster. tar. bz2","In bích chương (bật hay tắt). Nếu bạn bật tùy chọn này, bạn có khả năng in bích chương kích cỡ khác nhau. Bản in sẽ có định dạng đá lát được in trên giấy kích cỡ nhỏ hơn, mà bạn có thể nối với nhau sau. Nếu bạn bật tùy chọn này ở đây, Bộ lọc « In bích chương » sẽ được tải tự động vào thanh « Lọc » của hộp thoại này. Thanh này hiển thị chỉ nếu tiện ích bên ngoài 'poster' đã bị In KDE phát hiện trên hệ thống của bạn. [« poster » là một tiện ích dòng lệnh mà cho bạn khả năng chuyển đổi tập tin PostScript sang bản in đã lát đều mà tính đến hình thức quá lớn của các đá lát đã nối nhau.] Ghi chú: phiên bản « poster » chuẩn sẽ không hoạt động: hệ thống bạn phải dùng phiên bản có đắp vá (sửa lổi). Hãy xin nhà phát hành hệ điều hành cung cấp một phiên bản « poster » có đắp vá (patched version of ""poster""), nếu chưa cung cấp. Gợi ý thêm cho người sử dụng thành thạo: Một phiên bản « poster » có đắp vá công bố ở nơi Mạng In KDE tại http: // printing. kde. org/ downloads /. Liên kết trực tiếp đến tập tin. tar mã nguồn có đắp vá là ftp: // ftp. kde. org/ pub/ kde/ printing/ poster. tar. bz2.",very_long_pair,1062,1098,1.0338983050847457
39463,"Poster Size Select the poster size you want from the drop-down list. Available sizes are all standard paper sizes up to'A0 '. [A0 is the same size as 16 sheets of A4, or '84cm x 118.2cm'.] Notice, how the little preview window below changes with your change of poster size. It indicates to you how many tiles need to be printed to make the poster, given the selected paper size. Hint: The little preview window below is not just a passive icon. You can click on its individual tiles to select them for printing. To select multiple tiles to be printed at once, you need to'shift-click 'on the tiles ('shift-click' means: hold down the [SHIFT]-key on your keyboard and click with the mouse while [SHIFT]-key is held.) The order in which you click dictates the order in which the tiles are printed. The order of your selection (and of the printed tiles) is indicated by the contents of the text field labelled as'Tile pages (to be printed): 'Note: By default, no tiles are selected. Before you can print (a part of) your poster, you must select at least one tile.","Kích cỡ bích chương Hãy chọn trong danh sách thả xuống kích cỡ bích chương đã muốn. Kích cỡ sẵn sàng gồm mọi kích cỡ giấy đến « A0 ». [A0 có cùng một kích cỡ với 16 tờ giấy A4, hoặc « 84cm x 118. 2cm ».] Ghi chú rằng cửa sổ nhỏ xem thử bên dưới thay đổi khi bạn thay đổi kích cỡ bích chương. Nó ngụ ý mấy đá lát cần in để tạo bích chương này, theo kích cỡ giấy đựa ra. Gợi ý: cửa sổ nhỏ xem thử không phải là chỉ một biểu tượng bị động. Bạn có thể nhấn vào đã lãt nào để chọn in nó. Để chọn nhiều đá lát cần in đồng thời, bạn cần Shift- nhấn vào các đá lát đó (« Shift- nhấn » có nghĩa là bạn hãy bấm giữ phím Shift trên bàn phím rồi nhấn chuột vào mỗi đá lát khi phím Shift còn được bấm giữ.) Cẩn thận: thứ tự nhấn vào đá lát cũng là thứ tự in. < li > < ul > Ghi chú (1): thứ tự chọn (cũng là thứ tự in đá lát) được ngụ ý trong trường văn bản bên dưới, có phụ đề « Trang đá lát cần in: » Ghi chú (2): mặc định là chưa chọn gì. Trước khi bạn có thể in phần bích chương nào, bạn phải chọn ít nhất một đá lát.",very_long_pair; noise_markup_or_html_entity,1060,1007,0.95
39464,"Paper Size This field indicates the paper size the poster tiles will be printed on. To select a different paper size for your poster tiles, go to the'General 'tab of this dialog and select one from the drop-down list. Available sizes are most standard paper sizes supported by your printer. Your printer's supported paper sizes are read from the printer driver info (as laid down in the'PPD', the printer description file.) Be aware that the'Paper Size 'selected may not be supported by'poster' (example: 'HalfLetter ') while it may well be supported by your printer. If you hit that obstacle, simply use another, supported Paper Size, such as'A4' or'Letter '. Notice, how the little preview window below changes with your change of paper size. It indicates how many tiles need to be printed to make up the poster, given the selected paper and poster size. Hint: The little preview window below is not just a passive icon. You can click on its individual tiles to select them for printing. To select multiple tiles to be printed at once, you need to'shift-click' on the tiles ('shift-click 'means: hold down the [SHIFT]-key on your keyboard and click with the mouse while [SHIFT]-key is held.) The order in which you click dictates the order in which the tiles are printed. The order of your selection (and for the printed tiles) is indicated by the contents of the text field labelled as'Tile pages (to be printed):' Note: By default, no tiles are selected. Before you can print (a part of) your poster, you must select at least one tile.","Kích cỡ giấy Trường này ngụ ý kích cỡ giấy nơi cần in các đá lát bích chương. Để chọn kích cỡ giấy khác cho các đá lát bích chương, hãy đi tới thanh « Chung » của hộp thoại này, rồi chọn một kích cỡ giấy trong danh sách thả xuống. Kích cỡ sẵn sàng gồm phần lớn kích cỡ giấy chuẩn bị máy in đó hỗ trợ. Các kích cỡ giấy được hỗ trợ bởi máy in của bạn có được đọc từ thông tin trình điều khiển máy in (như xác định trong PPD, tập tin mô tả máy in). Ghi chú rằng « Kích cỡ giấy » được chọn có lẽ không bị « poster » hỗ trợ (v. d. « Nửa thư »), ngay cả nếu máy in có phải hỗ trợ. Nếu bạn gặp khó khăn này, đơn giản hãy sử dụng một kích cỡ giấy khác, có được hỗ trợ, như « A4 » hay « Thư ». Ghi chú rằng cửa sổ nhỏ xem thử bên dưới thay đổi khi bạn thay đổi kích cỡ bích chương. Nó ngụ ý mấy đá lát cần in để tạo bích chương này, theo kích cỡ giấy đựa ra. Gợi ý: cửa sổ nhỏ xem thử không phải là chỉ một biểu tượng bị động. Bạn có thể nhấn vào đã lãt nào để chọn in nó. Để chọn nhiều đá lát cần in đồng thời, bạn cần Shift- nhấn vào các đá lát đó (« Shift- nhấn » có nghĩa là bạn hãy bấm giữ phím Shift trên bàn phím rồi nhấn chuột vào mỗi đá lát khi phím Shift còn được bấm giữ.) Cẩn thận: thứ tự nhấn vào đá lát cũng là thứ tự in. < li > < ul > Ghi chú (1): thứ tự chọn (cũng là thứ tự in đá lát) được ngụ ý trong trường văn bản bên dưới, có phụ đề « Trang đá lát cần in: » Ghi chú (2): mặc định là chưa chọn gì. Trước khi bạn có thể in phần bích chương nào, bạn phải chọn ít nhất một đá lát.",very_long_pair; noise_markup_or_html_entity,1539,1488,0.9668615984405458
39466,"Order and number of tile pages to be printed. This field displays and sets the individual tiles to be printed, as well as the order for their printout. You can fill the field with 2 different methods: either use the interactive thumbnail preview above and '[SHIFT]-click 'on the tiles; or, edit this text field accordingly. When editing the field, you can denote ranges of pages with, for instance, '3-7', rather than '3,4,5,6,7 '. Examples: ""2,3,7,9,3"" ""1-3,6,8-11""","Thứ tự và số trang đá lát cần in Trường này hiển thị và đặt những đá lát riêng cần in, cũng thứ tự in. Bạn có thể điền vào trường này bằng hai cách khác nhau: hoặc dùng hình thu nhỏ xem thử tương tác bên trên và Shift- nhấn vào đá lát, hoặc hiệu chỉnh trường văn bản. Khi hiệu chỉnh trường này, bạn có thể sử dụng cú pháp kiểu « 3- 7 » thay vào cú pháp kiểu « 3, 4, 5, 6, 7 ». Thí dụ: < pre > ""2, 3, 7, 9, 3"" ""1- 3, 6, 8- 11""",noise_markup_or_html_entity,466,425,0.9120171673819742
39477,& Export...,& Xuất...,exact_duplicate,11,9,0.8181818181818182
39478,"Add Filter button This button calls a little dialog to let you select a filter here. Note 1: You can chain different filters as long as you make sure that the output of one fits as input of the next. (KDEPrint checks your filtering chain and will warn you if you fail to do so). Note 2: The filters you define here are applied to your jobfile before it is handed downstream to your spooler and print subsystem (e. g. CUPS, LPRng, LPD.)","Nút Thêm bộ lọc Cái nút này gọi một hộp thoại nhỏ cho bạn chọn một bộ lọc. Ghi chú (1): bạn có thể nối lạinhiều bộ lọc, miễn là kết xuất của bộ lọc này là kết nhập của bộ lọc kế tiếp. (Trình In KDE kiểm tra dãy lọc, và sẽ cảnh báo bạn nếu nó không hợp lệ.) Ghi chú (2): những bộ lọc được xác định ở đây cũng được áp dụng cho tập tin công việc trước khi nó được gửi tiếp cho bộ cuộn vào ống dẫn và cho hệ thống in phụ (v. d. CUPS, LPRng, LPD). < ul >",noise_markup_or_html_entity; noise_ui_fragment,435,449,1.032183908045977
39484,"Filtering Chain (if enabled, is run before actual job submission to print system.) This field shows which filters are currently selected to act as'pre-filters' for KDEPrint. Pre-filters process the print files before they are sent down-stream to your real print subsystem. The list shown in this field may be empty (default). The pre-filters act on the print job in the order they are listed (from top to bottom). This is done by acting as a filtering chain where the output of one filter acts as input to the next. By putting the filters into the wrong order, you can make the filtering chain fail. For example: if your file is ASCII text, and you want the output being processed by the'Multipage per Sheet 'filter, the first filter must be one that converts ASCII into PostScript. KDEPrint can utilize any external filtering program which you may find useful through this interface. KDEPrint ships preconfigured with support for a selection of common filters. These filters however need to be installed independently from KDEPrint. These pre-filters work for all print subsystems supported by KDEPrint (such as CUPS, LPRng and LPD), because they are not dependent upon them.. Amongst the pre-configured filters shipping with KDEPrint are: the Enscript text filter; a Multiple Pages per Sheet filter; a PostScript to PDF converter; a Page Selection/ Ordering filter; a Poster Printing filter; and some more.... To insert a filter into this list, simply click on the funnel icon (top-most on the right icon column group) and proceed. Please click on the other elements of this dialog to learn more about the KDEPrint pre-filters.","Dây lọc (bật thì đươc chạy trước khi công việc được gửi cho hệ thống in). Trường này hiển thị những bộ lọc nào được chọn hiện thời để « lọc sẵn » cho trình In KDE. Bộ tiền lọc xử lý những tập tin in trước khi chúng được gửi cho hệ thống con in thật. Danh sách được hiển thị trong trường này có thể là rỗng (mặc định). Những bộ tiền lọc xử lý công việc in theo thứ tự trong danh sách này (bộ lọc trên xử lý trước). Việc này là kiểu dây lọc mà kết xuất của bộ lọc này là kết nhập của bộ lọc kế tiếp. Lấy thí dụ, nếu tập tin của bạn là kiểu văn bản ASCII, và bạn muốn bộ lọc « Nhiều trang trên mỗi tờ » xử lý kết xuất của nó, bộ lọc thứ nhất phải là điều xử lý ASCII sang PostScript. Trình In KDE có khả năng sử dụng bất kỳ chương trình lọc bên ngoài mà bạn có thể sử dụng thông qua giao diện này. Trình In KDE có sẵn cách hỗ trợ một số bộ lọc thường dụng. Tuy nhiên, các bộ lọc này cần phải được cài đặt riêng, không phụ thuộc vào In KDE. Những bộ tiền lọc hoạt động với mọi hệ thống con in bị In KDE hỗ trợ (như CUPS, LPRng và LPD), vì chúng không phụ thuộc như thế.. Những bộ lọc cấu hình sẵn với In KDE gồm: bộ lọc văn bản Enscript a bộ lọc Nhiều trang trên mỗi tờ (nhiều trang trên mỗi tờ) bộ chuyển đổi PostScript sang PDF bộ lọc chọn/ sắp xếp trang bộ lọc in bích chương Để chèn bộ lọc vào danh sách này, đơn giản hãy nhấp vào biểu tưọng cái phễu (trên toàn bộ nhóm cột bên phải) và tiếp tục. Vui lòng nhấn vào mỗi yếu tố trong hộp thoại này để tìm thông tin thêm về bộ tiền lọc In KDE.",very_long_pair; noise_ui_fragment,1629,1490,0.9146715776550031
39485,Filters,Lọc,exact_duplicate,7,3,0.42857142857142855
39486,Add filter,Thêm bộ lọc,exact_duplicate,10,11,1.1
39487,Remove filter,Bỏ bộ lọc,exact_duplicate,13,9,0.6923076923076923
39488,Move filter up,Đem bộ lọc lên,exact_duplicate,14,14,1.0
39489,Move filter down,Đem bộ lọc xuống,exact_duplicate,16,16,1.0
39496,"Selection of pages per sheet: You can choose to print more than one page onto each sheet of paper. This is sometimes useful to save paper. Note 1: the page images get scaled down accordingly to print 2 or 4 pages per sheet. The page image does not get scaled if you print 1 page per sheet (the default setting.). Note 2: If you select multiple pages per sheet here, the scaling and re-arranging is done by your printing system. Note 3, regarding ""Other"": You cannot really select Other as the number of pages to print on one sheet. ""Other"" is listed here for information purposes only. To select 8, 9, 16 or other numbers of pages per sheet: go to the tab headlined ""Filter""; enable the Multiple Pages per Sheet filter;... and configure it (bottom-most button on the right of the ""Filters"" tab).","Chọn số trang trên mỗi tờ: Bạn có thể chọn in nhiều trang trên mỗi tờ giấy, để tiết kiệm giấy. Ghi chú (1): những ảnh trên trang được thu nhỏ tương ứng để in 2 hay 4 trang trên mỗi tờ. (Ảnh trên trang không được thu nhỏ nếu bạn in 1 trang trên mỗi tờ [giá trị mặc định].) Ghi chú (2): nếu bạn chọn ở đây để in nhiều trang trên mỗi tờ, việc thu nhỏ và sắp xếp lại bị hệ thống in thực hiện. Ghi chú (3), về « Khác »: bạn không thể thật chon Khác là số trang cần in trên mỗi tờ. « Khác » được chọn vào đây chỉ với mục đích thông tin thôi. Để chọn in8, 9, 16 hay số khác trang trên mỗi tờ: đi tới thanh tên « Lọc » bật bộ lọc Nhiều trang trên mỗi tờ và cấu hình nó (bằng cái nút dưới nhất bên phải thanh « Lọc ».",noise_ui_fragment,795,708,0.8905660377358491
39499,Color Mode,Chế độ màu,exact_duplicate,10,10,1.0
39504,Command:,& Lệnh:,exact_duplicate,8,7,0.875
39509,Other,Khác,exact_duplicate,5,4,0.8
39522,A4,A4,identical_pair; exact_duplicate,2,2,1.0
39523,Letter,Thư,exact_duplicate,6,3,0.5
39527,& Name:,Tên:,exact_duplicate,7,4,0.5714285714285714
39532,KdeprintFax,KdeprintFax,identical_pair,11,11,1.0
39539,Command:,Lệnh:,exact_duplicate,8,5,0.625
39540,& File,& Tập tin,exact_duplicate,6,9,1.5
39541,Fax,& Điện thưNAME OF TRANSLATORS,extreme_length_ratio,3,29,9.666666666666666
39542,Your names,Nhóm Việt hoá KDEEMAIL OF TRANSLATORS,exact_duplicate,10,37,3.7
39543,Your emails,kde- l10n- vi@ kde. org,exact_duplicate,11,23,2.090909090909091
39544,Mime Type,Kiểu MIME,exact_duplicate,9,9,1.0
39546,Add filter,Thêm bộ lọc,exact_duplicate,10,11,1.1
39548,Remove filter,Bỏ bộ lọc,exact_duplicate,13,9,0.6923076923076923
39549,Move filter up,Đem bộ lọc lên,exact_duplicate,14,14,1.0
39550,Move filter down,Đem bộ lọc xuống,exact_duplicate,16,16,1.0
39552,Configuration,Cấu hình,exact_duplicate,13,8,0.6153846153846154
39554,Personal Settings,Thiết lập cá nhân,noise_ui_fragment,17,17,1.0
39557,System,Hệ thống,exact_duplicate,6,8,1.3333333333333333
39559,Filters,Lọc,exact_duplicate,7,3,0.42857142857142855
39561,Name,Tên,exact_duplicate,4,3,0.75
39566,Move up,Đem lên,exact_duplicate,7,7,1.0
39567,Move down,Đem xuống,exact_duplicate,9,9,1.0
39568,Files:,Tập tin:,exact_duplicate,6,8,1.3333333333333333
39573,& Comment:,& Chú thích:,exact_duplicate,10,12,1.2
39578,Processing...,Đang xử lý...,exact_duplicate,13,13,1.0
39579,Idle,Nghỉ,exact_duplicate,4,4,1.0
39596,Name:,& Tên:,exact_duplicate,5,6,1.2
39603,Your names,Phan Vĩnh ThịnhEMAIL OF TRANSLATORS,exact_duplicate,10,35,3.5
39604,Your emails,teppi82@ gmail. com,exact_duplicate,11,19,1.7272727272727273
39606,Printers,Máy in,exact_duplicate,8,6,0.75
39607,Specials,Đặc biệt,exact_duplicate,8,8,1.0
39609,Jobs,Công việc,exact_duplicate,4,9,2.25
39612,Print System,Hệ thống in,exact_duplicate,12,11,0.9166666666666666
39622,Type,Kiểu,exact_duplicate,4,4,1.0
39624,Local,Cục bộ,exact_duplicate,5,6,1.2
39625,State,Tình trạng,exact_duplicate,5,10,2.0
39626,Location,Địa điểm,exact_duplicate,8,8,1.0
39627,Description,Mô tả,exact_duplicate,11,5,0.45454545454545453
39628,URI,URI,identical_pair; exact_duplicate,3,3,1.0
39630,Driver,Trình điều khiển,exact_duplicate,6,16,2.6666666666666665
39632,Model,Mô hình,exact_duplicate,5,7,1.4
39633,Driver Information,Thông tin trình điều khiển,exact_duplicate,18,26,1.4444444444444444
39637,Members,Thành viên,exact_duplicate,7,10,1.4285714285714286
39638,General,Chung,exact_duplicate,7,5,0.7142857142857143
