raw_row_index,source_short_name,en_clean,vi_clean,audit_flags,suggested_it_subdomain,suggested_reason,manual_decision,manual_it_subdomain,manual_note
30528,kde4,default,Thiết kết trình xem và giao thức VNC gốc,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30531,kde4,Scope:,"Kết nối chất lượng cao, mặc định (Mã hóa Hextile)",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30641,kde4,Akonadi Management and Debugging Console,Name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
30648,kde4,Configure Internal Browser Component,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30655,kde4,Akregator Online Feed Reader Support,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30660,kde4,A new feed was remotely added to Akregator,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30665,kde4,A KDE Blogging Client,Name,extreme_length_ratio,command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
30666,kde4,Letter home/ private address,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30667,kde4,Letter business/ work address,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30679,kde4,An Akonadi serializer plugin for KAlarm events,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30685,kde4,Loads data from a KAlarm calendar file,Thư mục,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30693,kde4,Provides access to an alarm calendar stored in a single local file,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30695,kde4,"Provides access to an alarm calendar stored in a local directory, in which each calendar item is stored in a separate file",Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30697,kde4,Provides access to an alarm calendar in a remote file using KDE's network framework KIO,Name,extreme_length_ratio,hardware;system,audit_flag_manual_review:extreme_length_ratio,reject,,
30711,kde4,Configuration of S/ MIME certificate validation options,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30713,kde4,Kleopatra Decrypt/ Verify All Files In Folder,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30714,kde4,Decrypt/ Verify All Files In Folder,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30716,kde4,Certificate Manager and Unified Crypto GUI,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30717,kde4,Kleopatra Sign/ Encrypt Files,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30722,kde4,Kleopatra Sign/ Encrypt Folders,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30723,kde4,"Archive, Sign & Encrypt Folder",Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30724,kde4,Archive & Encrypt Folder,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30726,kde4,A bodypart formatter plugin for application/ octet-stream,Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30740,kde4,There was an error while checking for new mail,Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
30751,kde4,Protect your privacy by signing and verifying postings,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30756,kde4,Setup actions for notes,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30847,kde4,"For each day this plugin shows its daynumber of the year at the top of the agenda view. For example, February 1 is day 32 of the year.",Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30849,kde4,Shows all dates in KOrganizer also in the Jewish calendar system.,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
30851,kde4,This plugin provides the Wikipedia Picture of the Day,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30853,kde4,This plugin allows you to print out journal entries (diary entries).,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30855,kde4,This plugin allows you to print out events and to-dos in list form.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30857,kde4,This plugin allows you to print out a list of all upcoming events and to-dos.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30859,kde4,This plugin allows you to print out a yearly calendar.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30860,kde4,Wikipedia'This Day in History 'Plugin,Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30861,kde4,This plugin provides links to Wikipedia's'This Day in History 'pages,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30863,kde4,Provides access to birthday dates of contacts in the KDE address book as calendar events,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30865,kde4,Allows to post calendar journal entries as blog entries,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30866,kde4,GroupDAV Server (e. g. OpenGroupware),Comment,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
30867,kde4,"Provides access to contacts stored in address books on GroupDAV enabled servers, e. g. OpenGroupware",Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
30869,kde4,Provides access to contacts stored on a Groupware server.,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
30872,kde4,Provides access to contacts stored on a Kolab server using IMAP via KMail or Kontact,Name,extreme_length_ratio,ai_ml;system,audit_flag_manual_review:extreme_length_ratio,reject,,
30874,kde4,Provides access to a calendar stored on a Kolab server using IMAP via KMail or Kontact,Name,extreme_length_ratio,ai_ml;system,audit_flag_manual_review:extreme_length_ratio,reject,,
30877,kde4,Provides access to a calendar in a remote file using KDE's network framework KIO,Name,extreme_length_ratio,hardware;system,audit_flag_manual_review:extreme_length_ratio,reject,,
30879,kde4,Provides access to contacts stored on an Open-Xchange server,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
30881,kde4,Behavior,Name=Thái đềEcủa cửa sềEbehavior) Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30889,kde4,TAR (PGP®-compatible),Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30891,kde4,TAR (with bzip2 compression),Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30897,kde4,Keys for Qualified Signatures,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30901,kde4,Extension to push emails into Nepomuk,Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
30908,kde4,"Extension to push events, journals and todos into Nepomuk",Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30910,kde4,Extension to push contacts into Nepomuk,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30912,kde4,Configuration of the Akonadi Personal Information Management framework,Name,extreme_length_ratio,hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
30916,kde4,Provides access to contacts stored in Akonadi address book folders,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30918,kde4,Provides access to calendars stored in Akonadi calendar folders,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30920,kde4,Tool to migrate the old kresource based address book to Akonadi.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30922,kde4,An Akonadi serializer plugin for addressee objects,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30924,kde4,An Akonadi serializer plugin for bookmark objects,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30926,kde4,An Akonadi serializer plugin for contact group objects,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30928,kde4,"An Akonadi serializer plugin for events, tasks and journal entries",Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30930,kde4,An Akonadi serializer plugin for mail objects,Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
30932,kde4,An Akonadi serializer plugin for Microblog,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30934,kde4,Provides access to birthday and anniversary dates of contacts in your address book as calendar events,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30936,kde4,The address book with personal contacts,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30939,kde4,Loads data from a notes file,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30941,kde4,Connects to an IMAP e-mail server.,Name,extreme_length_ratio,ai_ml;system,audit_flag_manual_review:extreme_length_ratio,reject,,
30945,kde4,Loads data from a traditional KDE calendar resource,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30947,kde4,An agent for debugging purpose,Name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
30949,kde4,Provides access to Kolab groupware folders on an IMAP server (IMAP accounts need to be set up separately).,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
30951,kde4,Loads data from a local bookmarks file,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30953,kde4,Loads data from a local maildir folder,Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
30955,kde4,Dummy Resource implementing mail transport interface,Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
30959,kde4,Shows your microblog data from Twitter or Identi. ca.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30961,kde4,Virtual folders for selecting messages which have Nepomuk Tags.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30963,kde4,Makes it possible to read articles from a news server,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
30965,kde4,Makes it possible to work with an OpenChange / Exchange server,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
30968,kde4,Loads data from a directory with VCards,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30970,kde4,Loads data from a VCard file,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30989,kde4,This conduit backs up NotePad drawings to a local folder.,GốcComment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
30990,kde4,NULL,Ô' ng dẫn này đồng bộ hoá Pilot với KOrganizer datebook. Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31000,kde4,This conduit syncs the handheld keyring database with a database stored on the pc.,KPilotDaemonName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31013,kde4,"This plugin provides a timespan view for korganizer (like the to-do or month views). If you enable this plugin, you can switch to the timespan view and view your events like in a Gantt diagram.",SềEđịa chềEComment,extreme_length_ratio,hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
31040,kde4,SMS,Plugin cho Rename DialogName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31042,kde4,Yahoo,Plugin cho Rename DialogComment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31049,kde4,KAddressBook Import/ Export Plugin,A4Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31072,kde4,KAB Opera XXPort Plugin,Thử,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31081,kde4,Default,Hồ sơ chuẩn cho phép xem trước HTML - I' t bảo mật hơn! Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
31083,kde4,High Contrast,"Hầu hết các chức năng tắt, Thiết lập toàn cục của KDE được dùng Name",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31085,kde4,HTML,Đặt mọi tuỳ chọn cần thiết để có bảo mật tối đa Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
31120,kde4,Components,Ô' ng dẫn này đồng bộ hoá Pilot với KOrganizer datebook. Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31125,kde4,karmPart,Ô' ng dẫn này đồng bộ hoá Pilot với KOrganizer datebook. Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31130,kde4,KArm,Alarm/ reminder message scheduler: bắt đầu vào tray icon hệ thốngName,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
31163,kde4,Personal,"print, printer, printing management, in, máy in, quản lí Keywords",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31187,kde4,News,Trình quản lí cửa sềEcủa KDE Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31194,kde4,This conduit syncs the Memo Pad application with KNotes.,KNotesName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31229,kde4,Phone Numbers,"Số điện thoại ở nhà@ title: column, the preferred email addresses of a person",extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
31231,kde4,All EMails,EmailName of toplevel contact collection,language_suspect,ai_ml,audit_flag_manual_review:language_suspect,reject,,
31282,kde4,EMail (preferred),Phố,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
31303,kde4,(c) 2007-2009 The KDE PIM Team,"(c) 1997- 2002, The KDE PIM Team",language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
31317,kde4,Preferred Address,Phố,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31327,kde4,Delimiter,Các trường đã chọn@ option: radio Field separator,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31328,kde4,Comma,Công ti@ option: radio Field separator,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31333,kde4,"""",@ item: inlistbox Quote character option,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31334,kde4,',@ item: inlistbox Quote character option,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31335,kde4,None,Phone@ label: textbox Title of the contact,language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
31337,kde4,y: year with 2 digits Y: year with 4 digits m: month with 1 or 2 digits M: month with 2 digits d: day with 1 or 2 digits D: day with 2 digits H: hours with 2 digits I: minutes with 2 digits S: seconds with 2 digits,@ label: listbox,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31343,kde4,Latin1,Latvia@ item: inlistbox Codec setting,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
31359,kde4,Email,Email@ label Displays an image,extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31377,kde4,Stop,@ action: button Start searching,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31389,kde4,"When trying to read the vCard, there was an error opening the file %1: %2",@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31413,kde4,Details font:,Cỡ,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
31422,kde4,Category & members,Tên,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31429,kde4,Remove,& Xuất ra danh sáchstreet/ postal,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31432,kde4,This is the preferred phone number,Email@ label: textbox Inputfield for an email address,language_suspect,ai_ml,audit_flag_manual_review:language_suspect,reject,,
31479,kde4,Dates,Khởi động trong mode 'editor onlý,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31480,kde4,Family,Khởi động trong mode 'editor onlý,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31487,kde4,Shows contact editor with given email address,Cô,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
31496,kde4,%1:,Danh sách & phân phốị.. @ label: textbox Name of the distribution list,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31498,kde4,Misc,Danh sách & phân phốị..,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31504,kde4,Type:,& Xuất ra danh sách@ item: inlistbox Latitude direction,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31506,kde4,Boolean,South Korea@ item: inlistbox Longtitude direction,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31517,kde4,& Remove,Danh sá ch các tác giả và người bảo dưỡng,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31541,kde4,No LDAP IO Slave Available,Kenya,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
31548,kde4,Start a chat with the selected contact.,Dr.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31550,kde4,& Merge Contacts,Mr.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31554,kde4,Show Jump Bar,I,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31555,kde4,Hide Jump Bar,II,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31556,kde4,Set as Personal Contact Data,III,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31557,kde4,Select Categories...,Jr.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31558,kde4,Distribution List: %1,Sr.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31565,kde4,Parse name automatically,Togo@ label: textbox Name of the contact,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
31566,kde4,Mr.,Chọn trường để hiện thị,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31570,kde4,I,SửaKAddressbook default view name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31571,kde4,II,Các trường đã chọn,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31572,kde4,III,Danh sách & nhập vào,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31573,kde4,Jr.,File sẽ xuất raCategory to filter on,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31579,kde4,& View,Danh sách & phân phốị.. @ title: group Selection of contacts that must be exported,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31581,kde4,& Tools,Không cất được sổ địa chỉ@ item Contact category,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31583,kde4,Select Fields to Display,Phố,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31584,kde4,& Selected fields:,Phố,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31601,kde4,No import plugin available for %1.,Laos,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
31610,kde4,Distribution List Editor,Tab,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31620,kde4,"Header, Border & Separator Color",II,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31624,kde4,Cards,Nhập vào tự sổ danh sách của kde2,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31628,kde4,Colors,Nhập vào tự sổ danh sách của kde2,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31639,kde4,%1: %2,Antigua and Barbuda,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
31660,kde4,Could not find a KDE 2 address book %1.,Brazil,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31661,kde4,Override previously imported entries?,Brunei,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31665,kde4,MS Exchange Personal Address Book Files (*. pab),Campuchia,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31666,kde4,Could not find a MS Exchange Personal Address Book %1.,Cameroon,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31746,kde4,Guatemala,#: entryeditorwidget. cpp: 551the --- the,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
31757,kde4,Iraq,"Micronesia, Federated States Of",language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
31796,kde4,Mongolia,St. Kitts and Nevis,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
31798,kde4,Morocco,St. Vincent and the Grenadines,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
31800,kde4,Myanmar,Sao Tome and Principe,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
31828,kde4,Qatar,Trinidad and Tobago,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
31832,kde4,St. Kitts and Nevis,Turks and Caicos Islands,language_suspect,ai_ml,audit_flag_manual_review:language_suspect,reject,,
31852,kde4,Syria,địa chỉ@ action: intoolbar Create ne contact,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
31860,kde4,Tunisia,Hiển thị trình sửa contact với email đã chỉ định,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
31979,kde4,A D-Bus service that provides an interface to cvs,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
31981,kde4,KDE Template Generator,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32015,kde4,Backtrace navigation tool view,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32018,kde4,File system browser tool view,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
32022,kde4,Toolview allowing to search in all open files or files in the filesystem,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
32030,kde4,Compile or Make and parse error messages,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32032,kde4,Look up definitions/ declarations with CTags,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32033,kde4,Kate Javascript Console Window,Name,extreme_length_ratio,coding;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32034,kde4,Select Smallest Enclosing Block,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32036,kde4,Test for the KJS Wrapper,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32038,kde4,Toolview embedding a terminal widget,Name,extreme_length_ratio,ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
32043,kde4,Adds a menu entry for speaking the text,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32049,kde4,Quickly switch to another already opened document,Name,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
32052,kde4,Kate Snippets TNG datafile editor,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32054,kde4,Snippets plugin with code completion support,Name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
32056,kde4,Extract and show reference symbols from source,Name,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
32058,kde4,Adds a tab bar to Kate's main window,Name,extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32070,kde4,Visualization of Performance Profiling Data,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32080,kde4,Remove any changes made locally. Warning - this cannot be undone.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32082,kde4,Rename a file locally and in the repository. Use this rather than adding and deleting to rename a file.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32084,kde4,Put folder into an existing repository to put it under revision control.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32086,kde4,Checkout out files from an existing repository into this folder.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32088,kde4,Switch given working copy to another branch,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32092,kde4,See who wrote each line of the file and in what revision,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32095,kde4,Checkout out an unversioned copy of a tree from a repository,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32097,kde4,Show local changes since last update,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32109,kde4,Computer-Aided Translation System,Name,extreme_length_ratio,ai_ml;system,audit_flag_manual_review:extreme_length_ratio,reject,,
32111,kde4,Development style for searching accelerator and style guide conflicts,Name,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
32137,kde4,This creates a suitable beginning of a docbook chapter for a Kate plugin.,@ item: inmenu,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32141,kde4,This template will create the basics of a kate highlight definition file.,@ info: credit,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32472,kde4,& Mail...,"Nhấn Thư... để gửi tài liệu hiện thời qua email. Để chọn vài tập tin để gửi, nhấn Hiển thị mọi tài liệunbsp; gt; gt;.",extreme_length_ratio,ai_ml;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
32531,kde4,New...,Không lưu được tập tin. Xin kiểm tra quyền ghi của bạn đối với tập tin.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32533,kde4,Column,"Không mở được tập tin '% 1'; nó không phải là tập tin thông thường, nó là một thư mục.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32534,kde4,The file '%1 'could not be parsed. Please check that the file is well-formed XML.,Mở phiên chạy,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
